229,284960,artifact,73622.7,64546.77,21.03,17.04,1566505112.58,pyushkevich,1566505112.58,pyushkevich
230,284960,tangle,56782.17,81575.33,228.61,202.64,1566505112.59,pyushkevich,1566505112.59,pyushkevich
231,284960,threads,55301.88,81824.11,286.56,137.55,1566505112.6,pyushkevich,1566505112.6,pyushkevich
232,284960,threads,47057.89,71015.36,118.69,63.91,1566505112.6,pyushkevich,1566505112.6,pyushkevich
233,284960,tissue,87441.56,41724.17,580.03,449.82,1566505112.61,pyushkevich,1566505112.61,pyushkevich
234,284960,tangle,47808.73,71713.37,67.78,73.84,1566505112.62,pyushkevich,1566505112.62,pyushkevich
235,284960,tissue_fold,39974.42,44284.82,87.94,89.82,1566505112.63,pyushkevich,1566505112.63,pyushkevich
236,284960,tangle,49106.17,70494.63,103.01,92.71,1566505112.64,pyushkevich,1566505112.64,pyushkevich
237,284960,tangle,49009.02,71236.86,66.42,68.52,1566505112.65,pyushkevich,1566505112.65,pyushkevich
238,284960,tissue,15256.09,71653.01,345.55,264.5,1566505112.65,pyushkevich,1566505112.65,pyushkevich
239,284960,tissue,76991.97,42151.61,378.79,343.28,1566505112.67,pyushkevich,1566505112.67,pyushkevich
240,284960,background,4904.98,73135.3,1522.93,1191.86,1566505112.68,pyushkevich,1566505112.68,pyushkevich
241,284960,threads,48653.55,69350.77,161.62,124.56,1566505112.69,pyushkevich,1566505112.69,pyushkevich
242,284960,tissue,77193.2,43749.65,556.35,319.61,1566505112.69,pyushkevich,1566505112.69,pyushkevich
243,284960,dirt,41057.06,76900.62,560.14,311.98,1566505112.7,pyushkevich,1566505112.7,pyushkevich
244,284960,threads,47803.25,70677.24,77.61,52.15,1566505112.71,pyushkevich,1566505112.71,pyushkevich
245,284960,tangle,48613.3,70394.48,150.43,133.05,1566505112.72,pyushkevich,1566505112.72,pyushkevich
246,284960,tangle,56039.13,82755.93,172.6,195.83,1566505112.73,pyushkevich,1566505112.73,pyushkevich
247,284960,threads,56434.12,81931.1,164.3,84.06,1566505112.73,pyushkevich,1566505112.73,pyushkevich
248,284960,tangle,48880.63,72702.72,135.28,132.91,1566505112.74,pyushkevich,1566505112.74,pyushkevich
249,284960,threads,49965.83,69666.69,161.62,137.94,1566505112.75,pyushkevich,1566505112.75,pyushkevich
250,284960,tissue,15998.39,71269.06,379.68,362.62,1566505112.76,pyushkevich,1566505112.76,pyushkevich
251,284960,background,81788.09,82761.65,1378.77,1185.12,1566505112.76,pyushkevich,1566505112.76,pyushkevich
252,284960,tissue,19130.29,71185.62,278.86,231.56,1566505112.77,pyushkevich,1566505112.77,pyushkevich
253,284960,tangle,55577.77,82815.68,165.96,152.68,1566505112.78,pyushkevich,1566505112.78,pyushkevich
254,284960,tissue,89757.11,45732.28,553.33,415.0,1566505112.79,pyushkevich,1566505112.79,pyushkevich
255,284960,tissue,72446.45,34315.32,497.17,355.12,1566505112.79,pyushkevich,1566505112.79,pyushkevich
256,284960,tangle,59856.36,75920.45,167.8,156.62,1566505112.8,pyushkevich,1566505112.8,pyushkevich
257,284960,tangle,47731.19,71621.58,108.73,80.54,1566505112.81,pyushkevich,1566505112.81,pyushkevich
258,284960,tissue,89726.16,39593.46,757.59,852.29,1566505112.82,pyushkevich,1566505112.82,pyushkevich
259,284960,threads,48092.36,69833.53,146.52,96.23,1566505112.83,pyushkevich,1566505112.83,pyushkevich
260,284960,tangle,80249.86,79173.36,328.43,472.87,1566505112.84,pyushkevich,1566505112.84,pyushkevich
261,284960,threads,48318.57,72224.05,85.3,56.37,1566505112.84,pyushkevich,1566505112.84,pyushkevich
262,284960,tissue,16928.39,70364.65,405.28,366.88,1566505112.85,pyushkevich,1566505112.85,pyushkevich
263,284960,threads,56910.45,81945.11,366.8,175.76,1566505112.86,pyushkevich,1566505112.86,pyushkevich
264,284960,tangle,51214.6,69929.88,79.64,111.05,1566505112.87,pyushkevich,1566505112.87,pyushkevich
265,284960,tangle,59303.28,76820.0,243.23,236.66,1566505112.88,pyushkevich,1566505112.88,pyushkevich
266,284960,tangle,48828.5229297,70077.1298047,162.51,213.67,1566505112.88,pyushkevich,1566935173.43,longxie
267,284960,tangle,55843.3,82779.17,139.4,172.6,1566505112.89,pyushkevich,1566505112.89,pyushkevich
268,284960,tissue_fold,62102.65,74597.8,52.93,36.09,1566505112.9,pyushkevich,1566505112.9,pyushkevich
269,284960,tangle,57577.13,81393.47,233.81,202.64,1566505112.91,pyushkevich,1566505112.91,pyushkevich
270,284960,tangle,60102.0,76882.46,151.2,124.9,1566505112.92,pyushkevich,1566505112.92,pyushkevich
271,284960,tissue,15605.94,72683.44,269.26,313.47,1566505112.92,pyushkevich,1566505112.92,pyushkevich
272,284960,tissue,72351.75,40458.88,331.44,355.12,1566505112.93,pyushkevich,1566505112.93,pyushkevich
273,284960,background,14831.76,79034.76,1801.26,1300.91,1566505112.94,pyushkevich,1566505112.94,pyushkevich
274,284960,tangle,47933.98,83048.18,185.38,128.96,1566505112.95,pyushkevich,1566505112.95,pyushkevich
275,284960,threads,48334.4,70076.8,118.58,93.75,1566505112.96,pyushkevich,1566505112.96,pyushkevich
276,284960,threads,56150.1,81611.42,314.58,170.66,1566505112.96,pyushkevich,1566505112.96,pyushkevich
277,284960,threads,55690.33,81347.78,247.08,128.64,1566505112.97,pyushkevich,1566505112.97,pyushkevich
278,284960,threads,50619.88,70162.96,70.0,46.32,1566505112.98,pyushkevich,1566505112.98,pyushkevich
279,284960,tissue,20514.7,69767.44,448.09,341.27,1566505112.99,pyushkevich,1566505112.99,pyushkevich
280,284960,tangle,50685.64,70320.55,115.71,107.25,1566505113.0,pyushkevich,1566505113.0,pyushkevich
281,284960,background,60703.34,84033.04,2101.47,1451.01,1566505113.01,pyushkevich,1566505113.01,pyushkevich
282,284960,tissue_fold,39576.43,43403.86,50.52,37.42,1566505113.01,pyushkevich,1566505113.01,pyushkevich
283,284960,threads,47935.28,69926.66,124.79,76.99,1566505113.02,pyushkevich,1566505113.02,pyushkevich
284,284960,tangle,50810.11,72025.54,108.64,98.77,1566505113.03,pyushkevich,1566505113.03,pyushkevich
285,284960,tissue_fold,39696.18,43639.62,46.78,43.04,1566505113.04,pyushkevich,1566505113.04,pyushkevich
286,284960,tangle,51040.74,70173.29,85.25,77.4,1566505113.05,pyushkevich,1566505113.05,pyushkevich
287,284960,tangle,56997.8,82232.59,127.3,166.26,1566505113.06,pyushkevich,1566505113.06,pyushkevich
288,284960,tangle,48508.68,69695.37,176.06,197.31,1566505113.07,pyushkevich,1566505113.07,pyushkevich
289,284960,artifact,73633.94,64510.14,24.66,21.4,1566505113.08,pyushkevich,1566505113.08,pyushkevich
290,284960,background,5723.29,66462.7,1230.75,1078.64,1566505113.08,pyushkevich,1566505113.08,pyushkevich
291,284960,tissue,78140.19,42198.96,426.14,355.12,1566505113.09,pyushkevich,1566505113.09,pyushkevich
292,284960,tissue_fold,62528.87,74896.71,75.94,56.18,1566505113.1,pyushkevich,1566505113.1,pyushkevich
293,284960,tangle,46785.82,70490.9,111.53,124.85,1566505113.11,pyushkevich,1566505113.11,pyushkevich
294,284960,tissue_fold,35494.43,54767.58,98.56,65.7,1566505113.12,pyushkevich,1566505113.12,pyushkevich
295,284960,artifact,73658.24,64552.93,21.76,17.77,1566505113.13,pyushkevich,1566505113.13,pyushkevich
296,284960,dirt,65537.82,65845.09,728.81,571.97,1566505113.14,pyushkevich,1566505113.14,pyushkevich
297,284960,tangle,46834.76,72448.77,135.28,118.67,1566505113.15,pyushkevich,1566505113.15,pyushkevich
298,284960,tissue_fold,62606.89,74652.23,107.15,87.39,1566505113.15,pyushkevich,1566505113.15,pyushkevich
299,284960,tangle,47614.8,70767.23,79.9,69.91,1566505113.16,pyushkevich,1566505113.16,pyushkevich
300,284960,tissue_fold,62941.88,73880.32,52.02,58.26,1566505113.17,pyushkevich,1566505113.17,pyushkevich
301,284960,tangle,62520.42,75753.47,112.75,121.29,1566505113.18,pyushkevich,1566505113.18,pyushkevich
302,284960,artifact,75037.79,66706.48,117.01,106.88,1566505113.19,pyushkevich,1566505113.19,pyushkevich
303,284960,tissue,23245.89,69944.17,541.79,473.54,1566505113.2,pyushkevich,1566505113.2,pyushkevich
304,284960,background,88172.49,80330.45,2952.06,1951.36,1566505113.2,pyushkevich,1566505113.2,pyushkevich
305,284960,tangle,59096.2,77424.8,289.25,226.8,1566505113.21,pyushkevich,1566505113.21,pyushkevich
306,284960,tissue_fold,39451.06,43014.66,41.17,35.55,1566505113.22,pyushkevich,1566505113.22,pyushkevich
307,284960,tissue_fold,40167.11,41723.86,44.91,44.91,1566505113.24,pyushkevich,1566505113.24,pyushkevich
308,284960,tangle,47403.39,69267.41,124.85,176.45,1566505113.26,pyushkevich,1566505113.26,pyushkevich
309,284960,tangle,48827.41,69683.23,124.45,157.84,1566505113.27,pyushkevich,1566505113.27,pyushkevich
310,284960,background,99057.85,68411.17,1006.97,975.98,1566505113.27,pyushkevich,1566505113.27,pyushkevich
311,284960,background,32644.18,69578.16,1100.77,1250.87,1566505113.28,pyushkevich,1566505113.28,pyushkevich
312,284960,threads,51015.18,70362.67,195.59,91.62,1566505113.29,pyushkevich,1566505113.29,pyushkevich
313,284960,threads,48243.84,69415.63,211.03,105.0,1566505113.3,pyushkevich,1566505113.3,pyushkevich
314,284960,tangle,47188.08,70635.32,86.33,59.67,1566505113.3,pyushkevich,1566505113.3,pyushkevich
315,284960,tangle,73674.43,65878.06,112.9,129.26,1566505113.31,pyushkevich,1566505113.31,pyushkevich
316,284960,tissue_fold,62795.19,74250.67,61.38,63.46,1566505113.32,pyushkevich,1566505113.32,pyushkevich
317,284960,tissue,75595.17,42021.4,461.65,402.47,1566505113.33,pyushkevich,1566505113.33,pyushkevich
318,284960,tissue_fold,39518.42,43254.17,54.26,46.78,1566505113.33,pyushkevich,1566505113.33,pyushkevich
319,284960,tangle,57743.87,79498.1,315.74,267.63,1566505113.34,pyushkevich,1566505113.34,pyushkevich
320,284960,threads,49641.52,71508.56,198.17,132.12,1566505113.35,pyushkevich,1566505113.35,pyushkevich
321,284960,tissue_fold,39912.64,41272.91,46.78,52.39,1566505113.36,pyushkevich,1566505113.36,pyushkevich
322,284960,tissue,21690.42,65964.55,798.7,593.32,1566505113.36,pyushkevich,1566505113.36,pyushkevich
323,284960,background,72439.47,83303.18,2207.58,1998.44,1566505113.37,pyushkevich,1566505113.37,pyushkevich
324,284960,tissue_fold,40064.2,41561.07,59.88,65.49,1566505113.38,pyushkevich,1566505113.38,pyushkevich
325,284960,tangle,50435.04,70374.07,97.59,71.79,1566505113.39,pyushkevich,1566505113.39,pyushkevich
326,284960,tangle,48429.98,70808.12,138.44,141.44,1566505113.4,pyushkevich,1566505113.4,pyushkevich
327,284960,tissue_fold,35400.57,53697.54,103.25,89.17,1566505113.41,pyushkevich,1566505113.41,pyushkevich
328,284960,tangle,52916.46,83586.1,214.62,254.24,1566505113.42,pyushkevich,1566505113.42,pyushkevich
329,284960,tangle,49886.49,72703.01,95.6,131.86,1566505113.43,pyushkevich,1566505113.43,pyushkevich
330,284960,tangle,48041.27,71267.21,108.73,78.53,1566505113.44,pyushkevich,1566505113.44,pyushkevich
331,284960,background,13085.05,20354.04,3406.18,2641.53,1566505113.45,pyushkevich,1566505113.45,pyushkevich
332,284960,threads,50733.12,70157.81,64.85,52.5,1566505113.45,pyushkevich,1566505113.45,pyushkevich
333,284960,tangle,56363.91,81302.55,124.7,85.73,1566505113.46,pyushkevich,1566505113.46,pyushkevich
334,284960,tangle,53028.72,83995.52,151.88,132.07,1566505113.47,pyushkevich,1566505113.47,pyushkevich
335,284960,tissue,87244.05,46596.86,415.0,299.72,1566505113.48,pyushkevich,1566505113.48,pyushkevich
336,284960,tangle,56653.17,82799.08,222.38,209.11,1566505113.49,pyushkevich,1566505113.49,pyushkevich
337,284960,tissue,86743.16,40303.7,497.17,366.96,1566505113.5,pyushkevich,1566505113.5,pyushkevich
338,284960,threads,48282.15,72357.25,66.85,51.88,1566505113.5,pyushkevich,1566505113.5,pyushkevich
339,284960,tangle,47999.82,70109.37,105.07,98.89,1566505113.51,pyushkevich,1566505113.51,pyushkevich
340,284960,background,96176.37,71563.75,1099.92,1285.82,1566505113.52,pyushkevich,1566505113.52,pyushkevich
341,284960,tangle,55484.84,80864.02,175.91,185.87,1566505113.53,pyushkevich,1566505113.53,pyushkevich
342,284960,tangle,48950.62,70669.69,174.55,207.65,1566505113.54,pyushkevich,1566505113.54,pyushkevich
343,284960,tangle,47698.03,70855.46,94.88,109.86,1566505113.55,pyushkevich,1566505113.55,pyushkevich
344,284960,tangle,56357.77,82311.17,232.34,202.47,1566505113.56,pyushkevich,1566505113.56,pyushkevich
345,284960,background,28447.61,16878.35,4170.83,3545.21,1566505113.57,pyushkevich,1566505113.57,pyushkevich
346,284960,tangle,47152.29,71830.09,103.36,74.9,1566505113.57,pyushkevich,1566505113.57,pyushkevich
347,284960,tangle,55690.62,80913.81,182.55,238.98,1566505113.58,pyushkevich,1566505113.58,pyushkevich
348,284960,tangle,57554.3,78301.41,154.49,184.07,1566505113.59,pyushkevich,1566505113.59,pyushkevich
349,284960,tissue,83925.88,40919.23,402.47,402.47,1566505113.6,pyushkevich,1566505113.6,pyushkevich
350,284960,tissue_fold,35442.81,54143.39,93.86,98.56,1566505113.61,pyushkevich,1566505113.61,pyushkevich
351,284960,tissue,18890.2,68404.38,463.51,390.73,1566505113.62,pyushkevich,1566505113.62,pyushkevich
352,284960,tissue_fold,39762.98,43833.87,63.62,59.88,1566505113.62,pyushkevich,1566505113.62,pyushkevich
353,284960,artifact,73553.73,64495.28,32.07,25.5,1566505113.63,pyushkevich,1566505113.63,pyushkevich
354,284960,threads,48039.18,70656.13,137.21,82.57,1566505113.64,pyushkevich,1566505113.64,pyushkevich
355,284960,tissue_fold,40197.09,44640.34,80.46,67.36,1566505113.66,pyushkevich,1566505113.66,pyushkevich
356,284960,tangle,47894.36,70954.58,101.58,81.27,1566505113.67,pyushkevich,1566505113.67,pyushkevich
357,284960,tangle,48280.57,84120.18,177.32,188.07,1566505113.67,pyushkevich,1566505113.67,pyushkevich
358,284960,tissue,70244.71,34800.65,402.47,260.42,1566505113.68,pyushkevich,1566505113.68,pyushkevich
359,284960,background,67226.48,85820.6,1773.81,1130.9,1566505113.69,pyushkevich,1566505113.69,pyushkevich
360,284960,tissue,88223.92,45778.39,553.33,472.64,1566505113.7,pyushkevich,1566505113.7,pyushkevich
361,284960,tangle,46984.96,71146.93,67.28,60.94,1566505113.71,pyushkevich,1566505113.71,pyushkevich
362,284960,artifact,74600.15,66189.61,157.55,108.72,1566505113.71,pyushkevich,1566505113.71,pyushkevich
363,284960,threads,48049.28,69138.71,123.53,91.62,1566505113.72,pyushkevich,1566505113.72,pyushkevich
364,284960,threads,48084.19,70299.68,136.59,79.47,1566505113.73,pyushkevich,1566505113.73,pyushkevich
365,284960,tangle,46894.02,69550.39,114.86,119.85,1566505113.74,pyushkevich,1566505113.74,pyushkevich
366,284960,background,92161.07,76301.61,1425.25,1425.25,1566505113.74,pyushkevich,1566505113.74,pyushkevich
367,284960,tissue_fold,62116.49,74801.72,57.75,43.31,1566505113.75,pyushkevich,1566505113.75,pyushkevich
368,284960,threads,50593.12,70483.11,92.65,57.65,1566505113.76,pyushkevich,1566505113.76,pyushkevich
369,284960,threads,48365.96,72322.82,57.87,40.41,1566505113.77,pyushkevich,1566505113.77,pyushkevich
370,284960,threads,48356.97,71910.8,98.27,74.83,1566505113.78,pyushkevich,1566505113.78,pyushkevich
371,284961,artifact,91910.24,35982.22,403.95,339.98,1566505113.79,pyushkevich,1566505113.79,pyushkevich
372,284961,artifact,31966.46,57298.01,302.08,330.65,1566505113.79,pyushkevich,1566505113.79,pyushkevich
373,284961,tissue,29917.0,56663.65,411.67,432.92,1566505113.8,pyushkevich,1566505113.8,pyushkevich
374,284961,threads,91562.56,40339.03,211.12,266.87,1566505113.81,pyushkevich,1566505113.81,pyushkevich
375,284961,threads,57053.05,62628.6,291.54,355.52,1566505113.82,pyushkevich,1566505113.82,pyushkevich
376,284961,tissue_fold,5662.11,53239.1,183.7,134.71,1566505113.83,pyushkevich,1566505113.83,pyushkevich
377,284961,tangle,50837.77,66476.61,192.75,167.58,1566505113.83,pyushkevich,1566505113.83,pyushkevich
378,284961,tissue,14085.59,55362.87,778.64,796.0,1566505113.84,pyushkevich,1566505113.84,pyushkevich
379,284961,tissue,79579.83,61109.81,162.05,160.83,1566505113.85,pyushkevich,1566505113.85,pyushkevich
380,284961,dirt,9305.45,49299.8,120.22,135.99,1566505113.86,pyushkevich,1566505113.86,pyushkevich
381,284961,artifact,88842.3,35079.3,414.92,309.82,1566505113.87,pyushkevich,1566505113.87,pyushkevich
382,284961,tangle,40857.5,58373.77,234.88,134.35,1566505113.88,pyushkevich,1566505113.88,pyushkevich
383,284961,tangle,51940.04,62939.55,153.76,176.89,1566505113.89,pyushkevich,1566505113.89,pyushkevich
384,284961,tissue_fold,69020.35,61753.03,140.57,130.13,1566505113.89,pyushkevich,1566505113.89,pyushkevich
385,284961,tangle,49948.32,65630.73,144.25,114.17,1566505113.9,pyushkevich,1566505113.9,pyushkevich
386,284961,artifact,41444.44,45568.05,291.19,1000.12,1566505113.91,pyushkevich,1566505113.91,pyushkevich
387,284961,tangle,92952.16,44289.28,171.45,137.43,1566505113.92,pyushkevich,1566505113.92,pyushkevich
388,284961,threads,50474.26,63195.04,154.07,195.2,1566505113.93,pyushkevich,1566505113.93,pyushkevich
389,284961,tangle,55345.17,62415.99,129.78,102.36,1566505113.94,pyushkevich,1566505113.94,pyushkevich
390,284961,threads,58794.43,60651.83,173.65,171.82,1566505113.95,pyushkevich,1566505113.95,pyushkevich
391,284961,tangle,77816.06,27298.12,136.17,112.41,1566505113.95,pyushkevich,1566505113.95,pyushkevich
392,284961,threads,16540.35,59204.24,430.46,351.86,1566505113.96,pyushkevich,1566505113.96,pyushkevich
393,284961,tangle,56857.18,61354.64,199.24,162.68,1566505113.97,pyushkevich,1566505113.97,pyushkevich
394,284961,tangle,55021.64,62289.87,147.14,169.08,1566505113.98,pyushkevich,1566505113.98,pyushkevich
395,284961,threads,58187.22,61095.56,274.53,212.46,1566505114.0,pyushkevich,1566505114.0,pyushkevich
396,284961,tangle,72420.33,62085.53,259.9,193.22,1566505114.0,pyushkevich,1566505114.0,pyushkevich
397,284961,tangle,92542.59,45707.14,325.21,166.01,1566505114.01,pyushkevich,1566505114.01,pyushkevich
398,284961,tangle,55080.59,64930.85,143.49,136.17,1566505114.02,pyushkevich,1566505114.02,pyushkevich
399,284961,tissue,86867.07,47022.94,706.21,578.3,1566505114.03,pyushkevich,1566505114.03,pyushkevich
400,284961,threads,53467.97,61990.1,288.8,259.55,1566505114.03,pyushkevich,1566505114.03,pyushkevich
401,284961,tangle,13438.74,62521.3,286.97,183.7,1566505114.04,pyushkevich,1566505114.04,pyushkevich
402,284961,vessel_tau,55556.04,62275.83,284.23,252.24,1566505114.05,pyushkevich,1566505114.05,pyushkevich
403,284961,tangle,94139.59,23388.13,285.65,188.41,1566505114.06,pyushkevich,1566505114.06,pyushkevich
404,284961,tangle,56080.35,61850.9,211.12,136.17,1566505114.06,pyushkevich,1566505114.06,pyushkevich
405,284961,tangle,52909.66,64745.45,107.44,175.82,1566505114.07,pyushkevich,1566505114.07,pyushkevich
406,284961,tissue,72927.69,37998.61,368.31,372.88,1566505114.08,pyushkevich,1566505114.08,pyushkevich
407,284961,tangle,52501.1,62761.86,242.19,269.61,1566505114.09,pyushkevich,1566505114.09,pyushkevich
408,284961,tissue,4958.15,53391.94,352.12,327.33,1566505114.09,pyushkevich,1566505114.09,pyushkevich
409,284961,tangle,51880.35,62505.88,218.43,237.62,1566505114.1,pyushkevich,1566505114.1,pyushkevich
410,284961,threads,51954.69,64474.21,211.88,165.3,1566505114.11,pyushkevich,1566505114.11,pyushkevich
411,284961,tangle,55860.95,63678.55,159.2,141.51,1566505114.12,pyushkevich,1566505114.12,pyushkevich
412,284961,threads,59254.38,61432.64,546.53,382.02,1566505114.12,pyushkevich,1566505114.12,pyushkevich
413,284961,tangle,57502.05,61282.49,169.81,153.28,1566505114.13,pyushkevich,1566505114.13,pyushkevich
414,284961,tangle,49897.8,63342.24,111.58,102.05,1566505114.14,pyushkevich,1566505114.14,pyushkevich
415,284961,tangle,56462.65,62612.15,95.05,149.88,1566505114.15,pyushkevich,1566505114.15,pyushkevich
416,284961,threads,53971.54,62588.72,185.53,159.02,1566505114.16,pyushkevich,1566505114.16,pyushkevich
417,284961,threads,12571.45,59342.62,146.71,134.43,1566505114.17,pyushkevich,1566505114.17,pyushkevich
418,284961,tissue,63980.19,32668.8,555.52,563.69,1566505114.18,pyushkevich,1566505114.18,pyushkevich
419,284961,tangle,52587.93,62540.24,139.83,190.1,1566505114.19,pyushkevich,1566505114.19,pyushkevich
420,284961,tangle,53522.54,65020.85,168.16,141.66,1566505114.2,pyushkevich,1566505114.2,pyushkevich
421,284961,tangle,41126.94,59189.23,212.94,122.47,1566505114.21,pyushkevich,1566505114.21,pyushkevich
422,284961,tau_fold,69734.86,62086.96,127.68,119.08,1566505114.22,pyushkevich,1566505114.22,pyushkevich
423,284961,tangle,53157.87,62841.58,126.55,145.6,1566505114.23,pyushkevich,1566505114.23,pyushkevich
424,284961,tangle,54527.68,62194.53,98.7,116.98,1566505114.23,pyushkevich,1566505114.23,pyushkevich
425,284961,tangle,58559.65,60469.96,171.82,128.86,1566505114.24,pyushkevich,1566505114.24,pyushkevich
426,284961,tissue,45789.47,12780.67,574.61,586.27,1566505114.25,pyushkevich,1566505114.25,pyushkevich
427,284961,tangle,49708.79,63116.4,100.67,76.73,1566505114.26,pyushkevich,1566505114.26,pyushkevich
428,284961,tangle,77896.16,27495.0,148.77,160.04,1566505114.27,pyushkevich,1566505114.27,pyushkevich
429,284961,tangle,79282.73,61115.95,173.72,109.26,1566505114.28,pyushkevich,1566505114.28,pyushkevich
430,284961,tangle,57164.51,63184.62,89.81,185.06,1566505114.29,pyushkevich,1566505114.29,pyushkevich
431,284961,background,7514.48,28194.84,1394.58,1663.53,1566505114.29,pyushkevich,1566505114.29,pyushkevich
432,284961,tangle,56158.36,63576.59,109.67,157.19,1566505114.3,pyushkevich,1566505114.3,pyushkevich
433,284961,tissue,8310.76,44939.44,352.91,358.94,1566505114.31,pyushkevich,1566505114.31,pyushkevich
434,284961,threads,90829.66,43318.57,118.47,66.29,1566505114.34,pyushkevich,1566505114.34,pyushkevich
435,284961,tangle,49778.9,65457.02,100.67,156.53,1566505114.34,pyushkevich,1566505114.34,pyushkevich
436,284961,tangle,56784.35,62656.94,222.08,177.3,1566505114.35,pyushkevich,1566505114.35,pyushkevich
437,284961,artifact,68239.29,15045.91,180.32,229.16,1566505114.36,pyushkevich,1566505114.36,pyushkevich
438,284961,tissue_fold,15975.68,62249.82,149.88,109.67,1566505114.37,pyushkevich,1566505114.37,pyushkevich
439,284961,threads,42592.62,63484.61,274.86,138.79,1566505114.38,pyushkevich,1566505114.38,pyushkevich
440,284961,threads,51159.44,62492.33,320.79,223.0,1566505114.39,pyushkevich,1566505114.39,pyushkevich
441,284961,tissue,34672.9,55852.24,251.21,202.59,1566505114.39,pyushkevich,1566505114.39,pyushkevich
442,284961,threads,18272.96,62045.26,248.59,230.31,1566505114.4,pyushkevich,1566505114.4,pyushkevich
443,284961,tangle,49843.23,63150.58,95.05,114.24,1566505114.41,pyushkevich,1566505114.41,pyushkevich
444,284961,tangle,53677.26,62679.2,130.69,171.82,1566505114.42,pyushkevich,1566505114.42,pyushkevich
445,284961,threads,18997.7,61334.23,171.82,216.6,1566505114.43,pyushkevich,1566505114.43,pyushkevich
446,284961,tangle,56248.79,62246.58,132.52,153.54,1566505114.44,pyushkevich,1566505114.44,pyushkevich
447,284961,tangle,55217.22,62575.01,152.63,172.73,1566505114.45,pyushkevich,1566505114.45,pyushkevich
448,284961,tissue,92186.28,38200.27,301.59,271.49,1566505114.46,pyushkevich,1566505114.46,pyushkevich
449,284961,tissue_fold,29475.13,57740.92,115.22,97.32,1566505114.47,pyushkevich,1566505114.47,pyushkevich
450,284961,dirt,13265.9,65054.83,185.53,187.35,1566505114.47,pyushkevich,1566505114.47,pyushkevich
451,284961,threads,47560.84,65003.96,188.45,155.3,1566505114.48,pyushkevich,1566505114.48,pyushkevich
452,284961,tissue_fold,53613.2,8543.41,108.51,140.95,1566505114.5,pyushkevich,1566505114.5,pyushkevich
453,284961,dirt,78995.01,55893.97,155.12,327.93,1566505114.51,pyushkevich,1566505114.51,pyushkevich
454,284961,tangle,54156.15,62216.75,175.47,145.31,1566505114.52,pyushkevich,1566505114.52,pyushkevich
455,284961,tangle,56417.59,61718.38,180.96,140.74,1566505114.53,pyushkevich,1566505114.53,pyushkevich
456,284961,tangle,53383.01,64524.55,155.53,166.05,1566505114.54,pyushkevich,1566505114.54,pyushkevich
